video_id,title,upload_date,keyword,transcription,drop-flag
04gwZ-jHBic,"Terni, non si ferma la lotta degli operai delle acciaierie",10 years ago,acciaieria,"Il presidio diciamo va per la turnistica. Adesso noi della squadra dobbiamo fare dalle due alle dieci, poi dopo ovviamente chi vuole viene qua e fa il presidio. quasi 20 anni che sta qui dentro, quando sono nata io ho entrato. e il CEO della Dysen ha detto che voleva dismettere l'acciaio di noci d'arbie vendendolo. Sono venuti fuori questi finlandesi, il laudo kumpu, dicendo che ne avrebbero fatto un fiore dell'occhiello. All'improvviso è intervenuta questa Commissione europea e diceva che certe operazioni non potevano essere fatte perché altrimenti a livello di Commissione europea per garantire l'equilibrio tra le multinazionali che lavoravano nel stesso settore, quindi quello dell'acciaio inossidabile in Europa, non si poteva avere il 51% delle azioni, quindi non poteva avere il monopolio del mercato dell'acciaio in Europa. La comunità europea vuole impedire la costruzione di un cartello, di un monopolio nell'acciaio, però poi a farne le spese siete voi i parai. Adesso sul carniere dei sacrificati c'è stata l'acciaio speciale di Terni. La verità è una sola, che noi siamo andati lì, volevamo andare al Mise, solamente che appena ci siamo leggermente appoggiati sulla polizia, non so chi era perché penso che sia stato un comandante di loro, che subito caricate caricate e ci hanno ammazzato. Cosa chiedete oggi al governo? Quanto interessa al governo mantenere in piedi lo stato istituzionale italiano. Si domanda pure se ce l'abbiamo un governo. Perché qui che viene in Italia, fa quello che gli pare, fa i comodi suoi e nessuno gli dice niente. Non ci stanno le politiche industriali, non bisogna rifare le politiche industriali, cosa che nessuno sta facendo. Qui il problema è l'articolo 18, non mi sembra che sia questo il problema, il problema è che non c'è lavoro. Secondo te questo è un governo di sinistra? Come lavorare nell'acciaio a terno? vorrei continuare. Allora quando entrai ero orgoglioso di poter continuare lavorativamente parlando. Mio genitore, anche lui ha lavorato in questa fabbrica. Purtroppo ecco quello che ci hanno portato. Loro, scusate la parola, si abbuffano come porci e noi ci fanno fare fame. E' ora con le parole, è ora da finirlo, caffè fatti e fatti con credito. Staremo a vedere adesso giovedì a Roma quello che ci diranno, quello che ci faranno sapere e poi di conseguenza si prenderanno provvedimenti. e quindi siamo semplicemente di fronte al fatto che venerdì e lunedì c'è questa sospensione per pagare gli stipendi e la trattativa prosegue. Nesse nulla dalla ciaeria e lo schiopero prosegue.",0
CbwNtnEmS7Y,Terni Acciaieria: Operai mettono il casco alla Madonna di Orte,10 years ago,acciaieria, Passa avanti. La Piazza del Duomo Grazie per la visita!,0
Y8Y1KMVudVA,Terni Acciaieria: Le parole di Landini all'uscita dal MISE,10 years ago,acciaieria," Sentite! Vi chiedo un minuto e poi fate quello che volete, però deve essere chiaro cosa sta succedendo. Ascolta Un attimo solo. L'unica cosa fatta... Eh? No, lasciatemi finire con decedente. Il passaggio è questo, ma bisogna che siamo anche un po' attenti a quello che succede. Qual era la richiesta dell'azienda? La richiesta dell'azienda era che venisse rimosso lo sciopero ai blocchi delle portinerie. Questo non l'ha deciso nessuno e non lo decide nessuno. Quindi il blocco delle portinerie al fatto che venerdì e lunedì c'è questa sospensione per pagare gli stipendi. E la trattativa prosegue. E martedì tutti assieme si va in assemblea a Terni per valutare cosa ci verrà detto lunedì nella trattativa sul piano industriale e decidere tutte le iniziative necessarie. E badate che questo elemento, questo elemento, lunedì c'è la trattativa e questo elemento, guardate che questo risultato, questo risultato è il risultato della lotta che avete fatto voi, è l'azienda che ha cambiato posizione, non qualcun altro. E noi siamo ancora sui cancelli perché non esce nulla dall’acciaieria e lo sciopero prosegue. E questo è frutto delle lotte che sono intervenute. Questo è il punto che abbiamo di fronte e dobbiamo dare un segnale non di debolezza tra di noi, ma di forza. Perché questo, quello che ha ottenuto, chi ha cambiato la posizione oggi è stata l'azienda, che chiedeva di sostenere gli scioperi per pagare e non è così. Paga e chiedeva. E ha dovuto modificare il piano dicendo che ci sono più investimenti e lunedì inizia una trattativa. Ma siccome l'accordo non c'è ancora e nessuno ha svenduto niente e noi discuteremo assieme a voi a terni martedì cosa fare. Il punto che dobbiamo dire anziché urlare tra di noi e cogliere il fatto che oggi chi ha fatto un passo avanti è l'azienda che ha dovuto cambiare e noi portiamo a casa quello che ci è dovuto, il pagamento dello stipendio e la necessità di proseguire con la lotta. Questo è il punto che oggi è avvenuto con Forza.",0
1-LyAM2Eca0,Terni e la difesa della sua acciaieria,12 years ago,acciaieria,"La cimera di S.Francisco Quando qualcuno ti annuncia la chiusura di uno stabilimento non è solo la chiusura in sé ma rappresenta appunto il futuro di tanti lavoratori e di tante famiglie di quei lavoratori. Allora senti dentro quasi un pugno, una sensazione fortissima. Ci siamo resi conto che la fabbrica, almeno in quei giorni tu potevi andare in un bar, potevi passare per la strada, potevi stare in un negozio e tutti parlavano della verganza dell'Aste. Non è mai venuto meno il rapporto tra la città e la fabbrica. Prima che cosa mangiano 800 famiglie e adesso se li buttano fuori. Dove vanno a mangiare questi cristiani? La mamma e il papà? Adesso sono andato a Orte a procassi per fare la rinascita. Sono andato a 5.00. Domani mattina bagno... Părintele! Părintele! Bravo, bravo, stanno manifestando pacificamente la loro rabbia per il posto di lavoro che stanno perdendo ma nulla di più. Adesso tutto è ricondotto nei canoni della tranquillità. Quell'incontro ha prodotto solo un comunicato da parte del governo che non poneva nessun vincolo alla multinazionale se non semplicemente i tempi rapidi per una trattativa che si doveva aprire. Esatto. Solo che lì quando ci sono le gelosie, le difese all'interno del stesso paese, figurati, da un paese all'altro, i tedeschi difendono i loro, è quello che vi dicevo, non è facile. Tutto il mondo difende. E' come noi stiamo difendendo Teatri, giustamente. Noi siamo un po' diversi, abbiamo una tradizione diversa. Noi difendiamo tutto, il nostro e il loro. e poi quando anche l'ottima una volta che ha deciso sai... è complicato va bene io vado di là, conosciò però per domani tanto poi siamo qua La sensazione che si trovava è che c'era un'intera comunità che in qualche modo aveva assunto su di sé questa vertenza. Non c'era semplicemente un atteggiamento o una consapevolezza semplicemente di solidarietà. Forse è stata la sensazione anche grande interazione e di grande interazione. Non si tocca, la divenderemo con la lotta! Da domani bisogna continuare questa mobilizzazione e imporre alle aziende che hanno molto avuto di trovare anch'esse delle risposte. Troveranno da parte nostra una grande compattenza. Siamo i genitori! Siamo i genitori! Siamo i genitori! Una legione che tanta, tantissima solidarietà che viene da ogni parte d'Italia e questa condizione di grande unità ci rende più forti e ci dà coraggio per proseguire. Sappiamo che c'è una cosa che sappiamo fare assai meglio che lottare, che produrre l'acciaio migliore del mondo, che costruire intorno alle topologie dell'acciaio un nuovo modello di sviluppo. Meglio di tutto ciò sappiamo lavorare, sappiamo produrre, ed è questo che vogliamo tornare a fare! Ma il corpo è sempre speso d'istico, ma vogliamo produrre. di Onorevoli, Rutelli, Dagnani, Poselli, Delburgo, Bertinotti, D'Alema, Berzani, Angius e tutti i parlamentari umbri sia del centro-destra che del centro-sinistra che sono presenti alla nostra manifestazione. di e non c'è nessuna ragione. Quindi o si convincono a cambiare la loro strategia e mantenere lo stabilimento di terra, cosa che noi ovviamente auspichiamo e per la quale ci battiamo, o c'è solo un'altra alternativa che ce lo ridanno, non che lo chiudano. Tutte queste iniziative hanno prodotto un grande vento di comunicazione, ci sono stati giornalisti di testate nazionali che sono venuti per raccontare quel gioco, quella giornata ma anche le vicende. Ma si sono interessate perché hanno capito che noi non stavamo difendendo uno stabilimento, un sito produttivo che non aveva più speranze in un mercato, in un qualsiasi mercato. Noi non stavamo difendendo un sito obsoleto, noi stavamo difendendo in qualche modo un'idea, una cultura che attraversa anche questo territorio in particolare. Venendo qui e avvicinandomi a questo cancello mi sono venute immagini di tante lotte che nel corso di più di trent'anni di vita politica ho vissuto a Torino, una grande città industriale come Terni. E ho pensato prima di tutto alla preoccupazione, all'angoscia, all'inquietudine dei lavoratori, delle loro famiglie, di chi del proprio lavoro in questa fabbrica trae ogni giorno l'alimento della propria vita. Questa fabbrica non è soltanto una fabbrica di terni, è la fabbrica di terni, come sappiamo. Questa città è cresciuta lungo più di cent'anni intorno a questa fabbrica, questo stabilimento, intorno all'investimento siderurgico si è costruita l'identità della città, per cui quando viene messa in discussione il funzionamento, la capacità produttiva, la qualità tecnologica di questo stabilimento e di questa azienda in qualche modo si colpisce l'identità della città, si apre una ferita nella vita di Terni, nella società ternana. Il 10 febbraio c'è l'incontro presso il Ministero per le attività produttive con il Ministro Marzano, lì alcune questioni vengono in qualche modo poste anche se assolutamente non esaustive delle richieste che noi facevamo. Però in primo luogo c'è l'impegno di non portare al Comitato di sorveglianza la decisione di chiudere il sito del Magnetico e l'altro impegno che noi ponevamo con forza era quello di riconfermare i contratti dei lavoratori che avevano una scadenza, i contratti in scadenza sia a termine che i contratti di formazione. Abbiamo affrontato questa mattina un'assemblea con i lavoratori, un'assemblea con i lavoratori che ci ha visto ammorbidire Fabrizio Fiori questa nostra disponibilità è stata una lettera inviateci subito due ore dopo la nostra assemblea dove ci veniva ratificata la volontà da parte dell'associazione industriale e della proprietà di mettere in libertà il personale dell'acciaieria in quanto non è economico per questa direzione aziendale produrre con questi blocchi e con questa conseguente programmazione di scioperi. E mo' ecco, mo' ci sta forno 5 e ho di tre che stanno in libertà 5 giorni senza stipendi. Domani mattina entrano a lavorare, vanno sul posto di lavoro, però non si sa se pagano credibili e non saremmo un interlocutore credibile nei confronti dell'azienda e di tutti se a fronte di alcuneture anche noi non facciamo alcune minime aperture. In presenza della prassi sindacale, in presenza di una trattativa, normalmente si tolgono di mezzo le azioni di lotta, è chiaro questa cosa, e noi la stiamo andando a trattare, ma questo valeva ai tempi della Finzidere e tutti, questa è la prassi! Per questa ragione le organizzazioni sindacali attraverso le istituzioni chiedono un incontro immediato con il Ministero, con il Ministro per le Attività Produttive paura chi è che non c'è entrato mai la ciaieria mette paura. Chi è che non c'è entrato mai, la ciaieria mette veramente paura. Gliel'ottatura. Me ne volevo andare, una volevo rinnavia perché là dentro insomma c'era tutto rosso. Sono arrivato in notizia adesso da Roma, domattina alle 8.30 ci sarà l'RSU, probabilmente domani pomeriggio si farà l'assemblea, sembra che la faccenda ormai è quasi finita, il magnetico rientra in asto. È costata pareggio sacrificio, tutti quanti, impegno, tutti, però abbiamo fatto un po' di strada, come vedete è chiaro che noi dobbiamo essere vicini Noi siamo qui per farci altro. io, l'apoghienza, la mia sanata di questa mattina, qui ho constatato che c'è una tecnologia molto avanzata, c'è una grossa struttura, una grossa tecnologia, da ingegneri che hanno 12 pereletti nella loro storia, senza male, è una bella vista, una beiamo questa situazione. di noi, in particolare, spiegherà in questo caso alla direzione aziendale e all'impegno del governo a fare in modo che si riesca a costruire un piano industriale che noi consideriamo debba essere un piano industriale in serio. E da lì e sul merito del piano industriale, così come abbiamo già avuto modo di discutere e di affermare che riusciremo a vincere questa comune battaglia, perché noi abbiamo sentito tante buone dichiarazioni importanti, è una comune battaglia del governo, delle organizzazioni sindacali, dell'azienda che oggi è rappresentata e dei lavoratori per il proprio futuro, credo che questo è il compito che oggi noi abbiamo. Nel confronto che abbiamo, i giornalatori, un confronto vivace, a volte anche astro, che è il sale anche delle cose che andiamo a fare. sul piano industriale rispetto ad esempio alla politica commerciale, a quali investimenti, a quale produzione, alla quantità della produzione che si prevede per il sito del nano, forse solo attraverso questo riusciremo a capire le reali intenzioni della multinazionale. Noi abbiamo reagito con questa forza straordinaria perché sentivamo messa in discussione non un reparto, non 500 posti di lavoro, ma l'identità della Gianluca Farnese costruire un nuovo modello di sviluppo integrato in cui la cultura pesi di più, l'innovazione pesi di più, il sapere pesi di più. Tutto questo si può innestare su un tronco solido che è quello dell'industria, se questo tronco si recide e a febbraio abbiamo sentito proprio l'ascure ai piedi del tronco e per questo abbiamo reagito così, viene meno anche la possibilità di realizzare il resto dello sviluppo. Penso che Terni oggi ha beneficiato di una sorta di piccolo miracolo. Oddio, abbiamo contribuito tutti a crearlo, ma questo miracolo è anche un interrogativo profondo per tutti noi perché dobbiamo pensare il futuro di Terni non solo legato al passato ma con il desiderio e anche con l'audacia a pensarlo in un modo nuovo ed ecco perché questa vicenda ci chiede però di guardare con maggiore creatività anche lavorativa anche l'impiego questa nostra città. Noi dobbiamo in qualche modo riflettere su cosa ci ha insegnato questa vertenza. Noi non pensiamo che la globalizzazione deve essere così a senso unico. Noi non pensiamo che le multinazionali debbano venire nei territori, sfruttare il meglio dei territori, sfruttare le risorse economiche ed umane e poi tornarsene da dove sono venute. Così una globalizzazione, così a senso unico, ragginizza di per sé il mercato del lavoro ma anche l'idea di sviluppo locale che si intende costruire. Noi dobbiamo assolutamente costruire attraverso l'Europa politica le basi per avere delle regole certe nel rapporto con le multinazionali, un altro elemento forte che è emerso in questa partenza. Si è sempre pensato in questo territorio che la grande industria era finita, che lo sviluppo riferito all'industria e alla grande industria era uno sviluppo che aveva un suo termine e per cui bisognava costruire uno sviluppo diverso, alternativo, uno sviluppo legato al terziario, avanzato, quindi multimediale, cinema. Questa retenza ci ha invece riconsegnato un territorio che ha una sua caratterizzazione industriale e che qualsiasi idea di sviluppo alternativo legato al terziario e al terziario avanzato deve essere il riferimento alla grande industria. L'altra cosa che ci ha insegnato questa vertenza è il rapporto con i lavoratori. Molti giovani stanno in quella fabbrica e si sono trovati a vivere per la prima volta una battaglia sindacale. Questa vertenza ci ha fatto capire che anche il nostro modo di rapportarsi con questa nuova classe operaia deve essere modificato, c'è molta più concretezza. I giovani potevano dire io sto con il sindacato perché in questo momento sta fac la testa sul lavoro ma pronti in ogni momento a costruire le iniziative necessarie perché l'obiettivo finale sia comunque raggiunto.終了となったら、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再び、再",0
eqJAuaOS7Ww,"Ast di Terni, quale futuro? - Agorà Estate 06/09/2018",6 years ago,acciaieria,"Quanta gente a Terni lavora qui dentro? Beh, penso una buonissima percentuale. Pensoita dalla sua casamadre, la Thyssen. L'azienda, dopo molti sacrifici, è tornata a fare utili con l'acciaio Inox, ma questo non è bastato a far dormire i sogniieria è qui sotto, ma l'acciaieria è inglobata dentro la città. Il timore è che in caso di vendita i soggetti che comprano le acciaierie non siano in grado di avere liquidità. Abbiamo paura dei fondi che spezzettano le società e poi le rivendono. La preoccupazione sta salendo di ora in ora. Ad oggi i segnali dal governo non arrivano. Quanta gente a Terni lavora qui dentro? Penso una buonissima percentuale. Penso che se chiude qui, muore la città. È uno stabilimento che va bene. Qui abbiamo, a mio avviso, una Ferrari. Siamo da un punto di vista sia economico che finanziario un'azienda sana. Da quattro anni e mezzo a questa parte le acciaierie di Terni sono all'interno del gruppo Thyssen ma non sono considerate un asset strategico. Quando sente parlare della politica industriale del governo, lei come acciaieria si sente coinvolto? Allora io sinceramente sto ancora aspettando di vedere dei fatti concreti. È chiaro che se vediamo che il governo supporta la nostra missione, ci aiuta, ci agevola andiamo a prendere mio figlio. Io sono nato a Terni nel 1976. Quando si presentò la possibilità di entrare alle acciaierie, tutti mi dicevano che Tommy dorme? Quando andiamo in giro ci hanno detto, adesso non gli fate una sorellina, sai questi discorsi che fanno i nonni. La mia compagna lavora in un centro estetico, un'attività commerciale. Ok, non va più bene? Che facciamo? Basta il mio stipendio per quattro persone? Poi veniamo a noi. Arriva la multinazionale che ti dice che sono troppi, la metà non è bastante. Che facciamo? Non sembra ma... avete delle garanzie, è un po' tutto, no?",0
B3oF9sFohcQ,Terni Acciaieria: Operai bloccano per ore autostrada a Orte,10 years ago,acciaieria," Dai che ci stanno appena per culo, forza! Rua S.F.C. La Piazza del Duomo Yeah. facciamo i giochi se succedesse qualche cosa quella fa una finaccia io sono primo ma l'hai visto che è successo a Rai diolti? Che dobbiamo fare? Dobbiamo fare un voglio scritto? Basta! Vengono giù loro, danno quando ci vuole a Roma! Magicamente un arco. Ciao Andrea. No, no, no, no. Grazie per la visita!",0
lGsFAPCMcMg,Terni Ast:Marea di gente alla manifestazione per l'acciaieria,10 years ago,acciaieria," e una di una colpa per i decineci di persone, forza! e un momento per i pochettoni, domani dice la sera, in un'area di un'altra, lì, che chiediscono scontri al campio, solo solo le elementi dello stesso lago, ogni ente, venite tutti a stare ai lavoratori. E' un po' la magna questa rima così impastata. Non sono ci vuol dire che i cittadini vogliono essere licenziati a prendere loro l'o non sono già una arma benzene, non aveva competizioni o disinfezionati, non sono già un'elettricità o un'idea marginale sulla complicalità dell'ospedale.",0
_KOCjSbpTlo,Terni: sciopero di otto ore dei metalmeccanici delle acciaierie,10 years ago,acciaieria," La città di Terni oggi si è fermata per dire no al piano che c'è stato presentato da ThyssenKrupp, acciai speciali Terni al Ministero dello Sviluppo Economico. Un piano che prevede solo tagli e non prevede invece risorse per lo sviluppo, risorse per la ricerca, risorse per l'anno come la via per un rilancio sostenibile dell'azienda. Ma lavoratori e istituzioni locali e regionali non sono dello stesso avviso, viste le ricadute negative in termini di occupazione anche per l'indotto, oltre che per l'intero comparto siderurgico nazionale. La Chiesate anno di produzione con un solo forno che è praticamente impossibile e prevede l'azzeramento dei contratti di secondo livello con un ulteriore taglio anche dei salari. Thyssen ci deve dire se il cuore dell'azienda rimane a Terni oppure se verrà allontanato in Germania.",0
rYeszkj1eqU,‘Open day’ all'Ast di Terni: un tour per i visitatori,8 years ago,AST, non so se venderanno e ci fanno un'altra volta questi sono i corni della partighiera The end of the road is a bit steep. H&N Pistol,0
y6brysyKlwY,"Ast Terni, parco scorie Tapojärvi",5 years ago,AST,"Umbria e Lazio in maipo Avete già individuato i clienti? Abbiamo alustati le sopimox ma adesso ci aspettiamo la legislazione di un lago per i prodotti in territorio di Umbria, Lazio, e stiamo parlando con qualche cliente ora. Quale prodotto viene fuori dalla lavorazione delle spoie? Che tipo di prodotto? e quindi non è necessario che ci sia un'altra strada, ma saranno mantenere l'occupazione in Italia.",0
BHMpsTz_LIY,Terni: Presidio notturno all'Ast,10 years ago,AST,NA,0
p5ClfgvcrY4,"Ast Terni, Thyssen vende acciaierie ad Arvedi: parlano lavoratori e sindacalisti",3 years ago,AST,"La vendita è stata nota, ancora non si conosceva ufficialmente l'artirente. Ieri hanno ufficializzato con Arveti, Pistene dice che è la miglior possibilità in questo momento. Noi come organizzazioni sindacali però abbiamo un gap sull'informazione in quanto non conosciamo il piano industriale, dunque sarà nostro compito ora attivare tutti i tavoli possibili per conoscere nel dettaglio il piano industriale, che sia un piano industriale di sviluppo, di investimenti, che mantenga i livelli occupazionali sia dei diretti che dell'indotto, perché anche qui in questo frangente il 30 settembre, oltre a scadere per quanto riguarda i sociali dei contratti di somministrazione, che sono 17 contratti che scadono, c'è la partita del licenziamento collettivo per quanto riguarda gli impiegati e noi ci aspettiamo che ci sia anche la stabilizzazione degli interinali che sono dentro questa fabbrica, insomma circa 130 interinali. E stanno scadendo anche parecchi appalti dell'indotto. Dunque, abbiamo insomma molti impegni da qui a che non si concluda il closing che è vero che un cliente è potenziale, il meglio cliente, speriamo che fa investimenti e fa tutto quello che serve per l’acciaieria. Io spero di averla, anche se è una e nel momento comunque c'era una riunione in colle con i segretari provinciali e l'amministratore Burelli, cosa che comunque un po' ha dato fastidio nel senso che comunque la situazione di questa vendita e di tutto quello che poi porterà, insomma quindi il piano industriale e le varie situazioni all'interno del sito, preoccupano perché vorremmo essere protagonisti soprattutto nelle scelte del piano industriale, dei volumi produttivi, delle situazioni all'interno dei reparti, sicuramente un'attenzione molto ampia per l'ambiente e per tutto quello che concerne i lavoratori all'interno del sito e dei centri servizi e del tubificio. Quindi speriamo e ci auguriamo che nei prossimi giorni anche la parte sindacale venga coinvolta in maniera attiva e mi auguro perlomeno al Ministero. Abbiamo ancora da aprile una richiesta di incontro sia in Regione che al Ministero dello Strucco Economico e speriamo che al più presto possano coinvolgerci in maniera attiva. A proposito di recupero dei rapporti, come possono questi cambiare visto che si passa da una proprietario italiano che nella sua azienda ha investito in tecnologia e ambiente e da quelle informazioni che in questi giorni stiamo vedendo e valutando è una persona che sta investendo molto sulla sicurezza, sull'ambiente e tutte le cose che abbiamo portato e cercato di portare insieme all'azienda all'intento anche del sito di Termin. Dobbiamo avere futuro, l'importante è il lato economico e il lavoro. Quindi per adesso dovete? Sì, ancora sì. Allora, io credo innanzitutto la notizia arrivata ieri non ci ha colto a noi a dette lavori in contropiede perché avevamo tutti in testa questa possibilità e soprattutto il nome era quasi scontato. Però credo che fondamentale sarà prima di tutto sapere l'antitrust e che tipo di inizio darà a questa soluzione di vendita. Seconda cosa, io ricordo perfettamente nel 2014 quando tutti andammo a dormire, che eravamo, o tu comunque la mattina ci svegliamo di nuovo tistene, quindi è fondamentale attendere questo passaggio tecnico che è estremamente importante. Preoccupazioni ci sono, è chiaro, quello che noi vogliamo garantire è sicuramente la produzione, l'occupazione sia diretta che indiretta, ovviamente perché vale anche per le società, gli appalti e quant'altro, e la garanzia della produzione e soprattutto fondamentale, cosa che diciamo da tempo che non ci sia mai in prospettiva l'ipotesi di uno spacchettamento. Quindi l'integrità del sito è assolutamente fondamentale. di conseguenza ha parlato con i sindacati che 15 euro di rampone ogni 48 ore per le persone.",0
